0 0.025 22.956 21.2429
1 0.025 22.0531 20.4167
2 0.05 21.1229 19.5868
3 0.075 20.1951 18.789
4 0.1 19.3227 18.0065
5 0.15 18.4694 17.1881
6 0.15 17.6509 16.418
7 0.175 16.8711 15.644
8 0.175 16.0286 14.8529
9 0.225 15.2197 14.1348
10 0.25 14.4015 13.3792
11 0.275 13.6638 12.6322
12 0.275 12.9449 11.8972
13 0.35 12.1461 11.1893
14 0.375 11.4608 10.5365
15 0.375 10.6834 9.84551
16 0.4 10.0166 9.20284
17 0.4 9.3846 8.57418
18 0.4 8.68288 7.91844
19 0.45 8.07399 7.29628
20 0.475 7.44041 6.69537
21 0.5 6.86919 6.0391
22 0.55 6.36396 5.48637
23 0.6 5.80059 4.95604
24 0.675 5.31455 4.45117
25 0.7 4.82133 3.94809
26 0.725 4.34459 3.49187
27 0.775 3.90734 3.07227
28 0.8 3.48655 2.61705
29 0.8 3.03388 2.24098
30 0.825 2.54135 1.7596
31 0.825 2.15638 1.46711
32 0.85 1.67238 1.17759
33 0.875 1.20664 0.663128
34 0.9 0.838198 0.459188
35 0.95 0.502551 0.276677
36 0.975 0.346479 0.11767
37 1 0.154881 0.123987
38 1 0.197114 0.0785985
39 1 0.118469 0.0780236
40 1 0.158282 0.0504489
41 1 0.160942 0.0489646
42 1 0.0343282 0.0679158
43 1 0.0622379 0.0472577
44 1 0.0125057 0.0102886
45 1 0.0343891 0.0196132
46 1 0.0291213 0.0163417
47 1 0.0194096 0.0116919
48 1 0.0102049 0.00828647
49 1 0.00830984 0.0112519
50 1 0.00526358 0.00639866
