0 0.025 22.9908 21.2446
1 0.025 22.095 20.4314
2 0.05 21.177 19.6119
3 0.075 20.3136 18.8087
4 0.1 19.4296 17.9977
5 0.15 18.5717 17.2328
6 0.15 17.7418 16.4739
7 0.175 16.934 15.6798
8 0.175 16.1359 14.9229
9 0.175 15.3296 14.1966
10 0.2 14.5584 13.4845
11 0.275 13.798 12.7838
12 0.275 13.0553 12.0984
13 0.325 12.1472 11.3184
14 0.35 11.4535 10.6594
15 0.375 10.7614 9.91737
16 0.4 10.0765 9.24944
17 0.4 9.42097 8.62073
18 0.4 8.79674 7.95038
19 0.425 8.169 7.30474
20 0.475 7.53356 6.72028
21 0.525 6.96247 6.10819
22 0.55 6.41009 5.56665
23 0.575 5.88635 5.0195
24 0.65 5.37942 4.51374
25 0.7 4.89008 4.02502
26 0.7 4.41335 3.57335
27 0.775 3.95768 3.15207
28 0.8 3.51607 2.70635
29 0.8 3.08436 2.34609
30 0.8 2.59884 2.01878
31 0.8 2.1959 1.70666
32 0.825 1.64055 1.38435
33 0.875 1.22433 0.936289
34 0.875 0.891432 0.721665
35 0.9 0.471873 0.49998
36 1 0.184567 0.326105
37 1 0.19309 0.23943
38 1 0.132041 0.326787
39 1 0.193535 0.271444
40 1 0.178517 0.101711
41 1 0.151334 0.0732052
42 1 0.0766354 0.0728213
43 1 0.153091 0.0530614
44 1 0.225513 0.051388
45 1 0.321322 0.042662
46 1 0.154188 0.0354338
47 1 0.0575361 0.0189609
48 1 0.0950404 0.0235869
49 1 0.040599 0.0232899
50 1 0.0753316 0.0269629
51 1 0.0148989 0.026192
52 1 0.0116034 0.0260814
53 1 0.00699904 0.0151631
54 1 0.00867131 0.0227929
55 1 0.00746264 0.015479
56 1 0.00688186 0.0136747
57 1 0.00623344 0.0140955
58 1 0.00766115 0.00982367
