149 0.05 18.2766 10.6761
150 0.05 18.6963 10.7273
151 0.05 18.9732 10.9913
152 0.05 18.7984 10.8052
153 0.05 19.049 11.0856
154 0 18.9131 11.3465
155 0.05 18.7205 11.3111
156 0.1 18.4243 11.3826
157 0.1 17.973 11.3867
158 0.1 17.8018 11.2652
159 0.05 17.7253 11.0017
160 0.1 18.1204 11.4409
161 0.1 17.9205 11.5384
162 0.1 17.9274 11.2705
163 0.1 17.7429 10.8605
164 0.15 17.5293 10.9338
165 0.1 17.7023 11.3051
166 0.05 17.5639 11.5155
167 0.1 17.7313 11.5742
168 0.15 17.4863 11.7689
169 0.15 17.5013 11.7117
170 0.05 17.2987 11.4326
171 0 17.3705 11.4637
172 0.1 17.7433 11.904
173 0.05 17.9521 11.768
174 0.05 18.2148 11.9172
175 0 18.3997 12.1952
176 0.05 18.5706 11.9825
177 0 18.0962 11.5263
178 0 18.1697 11.679
179 0.1 17.8554 11.2848
180 0 17.2886 10.9017
181 0.05 16.9903 10.5541
182 0.05 17.3365 10.821
183 0 17.261 10.5541
184 0.05 17.6181 10.7046
185 0 17.7828 10.7335
186 0 17.8897 11.1592
187 0.05 18.2643 11.4641
188 0.05 18.1939 11.2636
189 0.05 17.943 11.3152
190 0.05 17.7576 11.6327
191 0.05 17.6197 11.2009
192 0.05 17.7829 11.0634
193 0.1 17.6359 11.0077
194 0 17.9551 10.9787
195 0.05 18.3817 11.225
196 0 18.8206 11.3013
197 0 18.6416 11.1638
198 0 18.2352 10.7588
199 0 17.9944 10.6411
200 0 17.6766 10.5398
201 0 18.1646 10.9281
202 0 18.0726 11.1713
203 0 17.9517 11.1813
204 0 17.8584 10.9365
205 0 17.9169 10.721
206 0.05 17.8635 10.6184
207 0 17.6338 10.5682
208 0.05 17.8611 10.3639
209 0 18.3663 10.802
210 0 18.3092 11.0697
211 0 18.4216 11.1505
212 0 18.5887 11.017
213 0 18.8094 11.1048
214 0.05 18.9245 11.1887
215 0 19.2298 11.216
216 0.05 19.5233 11.5119
217 0.05 19.0679 11.2799
218 0.05 18.7163 11.1991
219 0.05 18.8452 11.0209
220 0.05 18.8171 11.0694
221 0.05 18.7944 10.939
222 0.05 19.0054 10.6465
223 0.05 19.2977 10.8455
224 0.05 18.9753 10.6988
225 0.05 19.159 10.9762
226 0.05 19.0028 11.0057
227 0.05 19.0598 11.1478
228 0 18.9484 10.9003
229 0 19.0346 11.0301
230 0.05 18.7448 11.0713
231 0.05 19.2829 11.3776
232 0.05 19.4369 11.5664
233 0.05 19.3636 11.5743
234 0.05 19.3406 11.4816
235 0.05 19.1479 11.832
236 0.05 19.3346 11.8692
237 0 19.5405 12.0681
238 0 19.1564 11.8029
239 0.05 19.3344 11.9366
240 0.05 18.6737 11.3084
241 0.05 18.5383 11.0575
242 0.1 18.5026 11.0104
243 0.05 18.7174 10.805
244 0.05 18.5976 10.5794
245 0.05 18.3256 10.3399
246 0.05 18.3291 10.4305
247 0.1 17.8389 10.6218
248 0.1 17.8612 11.0033
249 0.1 17.8876 11.0173
